date,State,Population,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased
7/27/2021,Nevada,2890845,1124,17,352567,5854
7/28/2021,Nevada,2890845,1179,20,353746,5874
7/29/2021,Nevada,2890845,1345,26,355091,5900
7/30/2021,Nevada,2890845,1310,12,356401,5912
7/31/2021,Nevada,2890845,0,0,356401,5912
8/1/2021,Nevada,2890845,0,0,356401,5912
8/2/2021,Nevada,2890845,2531,6,358932,5918
8/3/2021,Nevada,2890845,1215,11,360147,5929
8/4/2021,Nevada,2890845,993,24,361140,5953
8/5/2021,Nevada,2890845,1135,26,362275,5979
8/6/2021,Nevada,2890845,1299,26,363574,6005
8/7/2021,Nevada,2890845,0,0,363574,6005
8/8/2021,Nevada,2890845,0,0,363574,6005
8/9/2021,Nevada,2890845,3010,35,366584,6040
8/10/2021,Nevada,2890845,1125,40,367709,6080
8/11/2021,Nevada,2890845,916,16,368625,6096
8/12/2021,Nevada,2890845,1221,24,369846,6120
8/13/2021,Nevada,2890845,1280,40,371126,6160
8/14/2021,Nevada,2890845,0,0,371126,6160
8/15/2021,Nevada,2890845,0,0,371126,6160
8/16/2021,Nevada,2890845,2523,30,373649,6190
8/17/2021,Nevada,2890845,1002,33,374651,6223
8/18/2021,Nevada,2890845,1429,25,376080,6248
8/19/2021,Nevada,2890845,1413,11,377493,6259
8/20/2021,Nevada,2890845,1207,21,378700,6280
8/21/2021,Nevada,2890845,0,0,378700,6280
8/22/2021,Nevada,2890845,0,0,378700,6280
8/23/2021,Nevada,2890845,3066,26,381766,6306
8/24/2021,Nevada,2890845,1007,46,382773,6352
8/25/2021,Nevada,2890845,1362,24,384135,6376
8/26/2021,Nevada,2890845,1137,22,385272,6398
8/27/2021,Nevada,2890845,1287,35,386559,6433
8/28/2021,Nevada,2890845,0,0,386559,6433
8/29/2021,Nevada,2890845,0,0,386559,6433
8/30/2021,Nevada,2890845,2799,46,389358,6479
8/31/2021,Nevada,2890845,1242,31,390600,6510
9/1/2021,Nevada,2890845,1452,29,392052,6539
9/2/2021,Nevada,2890845,1136,26,393188,6565
9/3/2021,Nevada,2890845,1407,18,394595,6583
9/4/2021,Nevada,2890845,0,0,394595,6583
9/5/2021,Nevada,2890845,0,0,394595,6583
9/6/2021,Nevada,2890845,0,0,394595,6583
9/7/2021,Nevada,2890845,3193,21,397788,6604
9/8/2021,Nevada,2890845,1446,33,399234,6637
9/9/2021,Nevada,2890845,1115,44,400349,6681
9/10/2021,Nevada,2890845,1552,21,401901,6702
9/11/2021,Nevada,2890845,0,0,401901,6702
9/12/2021,Nevada,2890845,0,0,401901,6702
9/13/2021,Nevada,2890845,2950,26,404851,6728
9/14/2021,Nevada,2890845,1361,35,406212,6763
9/15/2021,Nevada,2890845,1046,26,407258,6789
9/16/2021,Nevada,2890845,1475,32,408733,6821
9/17/2021,Nevada,2890845,1371,24,410104,6845
9/18/2021,Nevada,2890845,0,0,410104,6845
9/19/2021,Nevada,2890845,0,0,410104,6845
9/20/2021,Nevada,2890845,2213,35,412317,6880
9/21/2021,Nevada,2890845,1230,38,413547,6918
9/22/2021,Nevada,2890845,824,30,414371,6948
9/23/2021,Nevada,2890845,1053,35,415424,6983
9/24/2021,Nevada,2890845,1072,32,416496,7015
9/25/2021,Nevada,2890845,0,0,416496,7015
9/26/2021,Nevada,2890845,0,0,416496,7015
9/27/2021,Nevada,2890845,1981,30,418477,7045
9/28/2021,Nevada,2890845,902,28,419379,7073
9/29/2021,Nevada,2890845,800,34,420179,7107
9/30/2021,Nevada,2890845,1140,43,421319,7150
10/1/2021,Nevada,2890845,1010,16,422329,7166
10/2/2021,Nevada,2890845,0,0,422329,7166
10/3/2021,Nevada,2890845,0,0,422329,7166
10/4/2021,Nevada,2890845,1871,22,424200,7188
10/5/2021,Nevada,2890845,943,33,425143,7221
10/6/2021,Nevada,2890845,9611,25,434754,7246
10/7/2021,Nevada,2890845,721,36,435475,7282
10/8/2021,Nevada,2890845,769,3,436244,7285
10/9/2021,Nevada,2890845,0,0,436244,7285
10/10/2021,Nevada,2890845,0,0,436244,7285
10/11/2021,Nevada,2890845,1849,30,438093,7315
10/12/2021,Nevada,2890845,972,30,439065,7345
10/13/2021,Nevada,2890845,728,22,439793,7367
10/14/2021,Nevada,2890845,707,45,440500,7412
10/15/2021,Nevada,2890845,521,10,441021,7422
10/16/2021,Nevada,2890845,0,0,441021,7422
10/17/2021,Nevada,2890845,0,0,441021,7422
10/18/2021,Nevada,2890845,1399,29,442420,7451
10/19/2021,Nevada,2890845,1000,15,443420,7466
10/20/2021,Nevada,2890845,716,18,444136,7484
10/21/2021,Nevada,2890845,719,29,444855,7513
10/22/2021,Nevada,2890845,822,10,445677,7523
10/23/2021,Nevada,2890845,0,0,445677,7523
10/24/2021,Nevada,2890845,0,0,445677,7523
10/25/2021,Nevada,2890845,1496,24,447173,7547
10/26/2021,Nevada,2890845,724,30,447897,7577
10/27/2021,Nevada,2890845,739,23,448636,7600
10/28/2021,Nevada,2890845,686,31,449322,7631
10/29/2021,Nevada,2890845,0,0,449322,7631
10/30/2021,Nevada,2890845,0,0,449322,7631
10/31/2021,Nevada,2890845,0,0,449322,7631
11/1/2021,Nevada,2890845,2178,25,451500,7656
11/2/2021,Nevada,2890845,950,12,452450,7668
11/3/2021,Nevada,2890845,847,9,453297,7677
11/4/2021,Nevada,2890845,1022,15,454319,7692
11/5/2021,Nevada,2890845,844,21,455163,7713
11/6/2021,Nevada,2890845,0,0,455163,7713
11/7/2021,Nevada,2890845,0,0,455163,7713
11/8/2021,Nevada,2890845,1876,46,457039,7759
11/9/2021,Nevada,2890845,795,19,457834,7778
11/10/2021,Nevada,2890845,657,19,458491,7797
11/11/2021,Nevada,2890845,0,0,458491,7797
11/12/2021,Nevada,2890845,1387,11,459878,7808
11/13/2021,Nevada,2890845,0,0,459878,7808
11/14/2021,Nevada,2890845,0,0,459878,7808
11/15/2021,Nevada,2890845,1738,36,461616,7844
11/16/2021,Nevada,2890845,919,28,462535,7872
11/17/2021,Nevada,2890845,730,11,463265,7883
11/18/2021,Nevada,2890845,711,16,463976,7899
11/19/2021,Nevada,2890845,657,19,464633,7918
11/20/2021,Nevada,2890845,0,0,464633,7918
11/21/2021,Nevada,2890845,0,0,464633,7918
11/22/2021,Nevada,2890845,1767,12,466400,7930
11/23/2021,Nevada,2890845,661,23,467061,7953
11/24/2021,Nevada,2890845,713,19,467774,7972
11/25/2021,Nevada,2890845,0,0,467774,7972
11/26/2021,Nevada,2890845,0,0,467774,7972
11/27/2021,Nevada,2890845,0,0,467774,7972
11/28/2021,Nevada,2890845,0,0,467774,7972
11/29/2021,Nevada,2890845,1969,13,469743,7985
11/30/2021,Nevada,2890845,898,32,470641,8017
12/1/2021,Nevada,2890845,843,15,471484,8032
12/2/2021,Nevada,2890845,932,18,472416,8050
12/3/2021,Nevada,2890845,734,20,473150,8070
12/4/2021,Nevada,2890845,0,0,473150,8070
12/5/2021,Nevada,2890845,0,0,473150,8070
12/6/2021,Nevada,2890845,1604,40,474754,8110
12/7/2021,Nevada,2890845,706,16,475460,8126
12/8/2021,Nevada,2890845,736,20,476196,8146
12/9/2021,Nevada,2890845,1211,7,477407,8153
12/10/2021,Nevada,2890845,675,36,478082,8189
12/11/2021,Nevada,2890845,0,0,478082,8189
12/12/2021,Nevada,2890845,0,0,478082,8189
12/13/2021,Nevada,2890845,1680,12,479762,8201
12/14/2021,Nevada,2890845,853,26,480615,8227
12/15/2021,Nevada,2890845,686,17,481301,8244
12/16/2021,Nevada,2890845,837,19,482138,8263
12/17/2021,Nevada,2890845,1148,15,483286,8278
12/18/2021,Nevada,2890845,0,0,483286,8278
12/19/2021,Nevada,2890845,0,0,483286,8278
12/20/2021,Nevada,2890845,2115,33,485401,8311
12/21/2021,Nevada,2890845,1270,28,486671,8339
12/22/2021,Nevada,2890845,1165,15,487836,8354
12/23/2021,Nevada,2890845,1443,10,489279,8364
12/24/2021,Nevada,2890845,0,0,489279,8364
12/25/2021,Nevada,2890845,0,0,489279,8364
12/26/2021,Nevada,2890845,0,0,489279,8364
12/27/2021,Nevada,2890845,4099,3,493378,8367
12/28/2021,Nevada,2890845,1805,25,495183,8392
12/29/2021,Nevada,2890845,2781,15,497964,8407
12/30/2021,Nevada,2890845,3217,13,501181,8420
12/31/2021,Nevada,2890845,0,0,501181,8420
1/1/2022,Nevada,2890845,0,0,501181,8420
1/2/2022,Nevada,2890845,0,0,501181,8420
1/3/2022,Nevada,2890845,13163,8,514344,8428
1/4/2022,Nevada,2890845,2902,40,517246,8468
1/5/2022,Nevada,2890845,3702,20,520948,8488
1/6/2022,Nevada,2890845,2679,18,523627,8506
1/7/2022,Nevada,2890845,5265,4,528892,8510
1/8/2022,Nevada,2890845,0,0,528892,8510
1/9/2022,Nevada,2890845,0,0,528892,8510
1/10/2022,Nevada,2890845,17950,18,546842,8528
1/11/2022,Nevada,2890845,5417,33,552259,8561
1/12/2022,Nevada,2890845,6270,23,558529,8584
1/13/2022,Nevada,2890845,7382,22,565911,8606
1/14/2022,Nevada,2890845,6858,21,572769,8627
1/15/2022,Nevada,2890845,0,0,572769,8627
1/16/2022,Nevada,2890845,0,0,572769,8627
1/17/2022,Nevada,2890845,0,0,572769,8627
1/18/2022,Nevada,2890845,23728,27,596497,8654
1/19/2022,Nevada,2890845,5185,34,601682,8688
1/20/2022,Nevada,2890845,6175,21,607857,8709
1/21/2022,Nevada,2890845,6648,27,614505,8736
1/22/2022,Nevada,2890845,0,0,614505,8736
1/23/2022,Nevada,2890845,0,0,614505,8736
1/24/2022,Nevada,2890845,15838,24,630343,8760
1/25/2022,Nevada,2890845,3612,37,633955,8797
1/26/2022,Nevada,2890845,4976,40,638931,8837
1/27/2022,Nevada,2890845,4764,38,643695,8875
1/28/2022,Nevada,2890845,4393,39,648088,8914
1/29/2022,Nevada,2890845,0,0,648088,8914
1/30/2022,Nevada,2890845,0,0,648088,8914
1/31/2022,Nevada,2890845,8810,37,656898,8951
2/1/2022,Nevada,2890845,2138,61,659036,9012
2/2/2022,Nevada,2890845,2132,38,661168,9050
2/3/2022,Nevada,2890845,1939,34,663107,9084
2/4/2022,Nevada,2890845,2104,60,665211,9144
2/5/2022,Nevada,2890845,0,0,665211,9144
2/6/2022,Nevada,2890845,0,0,665211,9144
2/7/2022,Nevada,2890845,2831,42,668042,9186
2/8/2022,Nevada,2890845,1706,50,669748,9236
7/1/2021,New York,19795791,397,12,2113544,53107
7/2/2021,New York,19795791,474,2,2114018,53109
7/3/2021,New York,19795791,279,0,2114297,53109
7/4/2021,New York,19795791,312,9,2114609,53118
7/5/2021,New York,19795791,376,4,2114985,53122
7/6/2021,New York,19795791,307,5,2115292,53127
7/7/2021,New York,19795791,341,7,2115633,53134
7/8/2021,New York,19795791,637,4,2116270,53138
7/9/2021,New York,19795791,754,4,2117024,53142
7/10/2021,New York,19795791,730,7,2117754,53149
7/11/2021,New York,19795791,811,2,2118565,53151
7/12/2021,New York,19795791,642,2,2119207,53153
7/13/2021,New York,19795791,668,6,2119875,53159
7/14/2021,New York,19795791,725,11,2120600,53170
7/15/2021,New York,19795791,929,5,2121529,53175
7/16/2021,New York,19795791,629,1,2122158,53176
7/17/2021,New York,19795791,1421,5,2123579,53181
7/18/2021,New York,19795791,1143,10,2124722,53191
7/19/2021,New York,19795791,941,4,2125663,53195
7/20/2021,New York,19795791,1112,5,2126775,53200
7/21/2021,New York,19795791,1092,7,2127867,53207
7/22/2021,New York,19795791,1611,7,2129478,53214
7/23/2021,New York,19795791,1698,2,2131176,53216
7/24/2021,New York,19795791,1868,3,2133044,53219
7/25/2021,New York,19795791,2032,9,2135076,53228
7/26/2021,New York,19795791,1526,7,2136602,53235
7/27/2021,New York,19795791,1648,1,2138250,53236
7/28/2021,New York,19795791,1800,12,2140050,53248
7/29/2021,New York,19795791,2644,2,2142694,53250
7/30/2021,New York,19795791,2615,7,2145309,53257
7/31/2021,New York,19795791,3136,9,2148445,53266
8/1/2021,New York,19795791,2590,8,2151035,53274
8/2/2021,New York,19795791,2208,7,2153243,53281
8/3/2021,New York,19795791,3062,13,2156305,53294
8/4/2021,New York,19795791,2834,7,2159139,53301
8/5/2021,New York,19795791,3442,14,2162581,53315
8/6/2021,New York,19795791,3760,3,2166341,53318
8/7/2021,New York,19795791,4537,13,2170878,53331
8/8/2021,New York,19795791,3637,15,2174515,53346
8/9/2021,New York,19795791,1681,6,2176196,53352
8/10/2021,New York,19795791,1722,8,2177918,53360
8/11/2021,New York,19795791,7224,40,2185142,53400
8/12/2021,New York,19795791,4870,29,2190012,53429
8/13/2021,New York,19795791,4634,10,2194646,53439
8/14/2021,New York,19795791,4675,15,2199321,53454
8/15/2021,New York,19795791,4038,22,2203359,53476
8/16/2021,New York,19795791,4208,10,2207567,53486
8/17/2021,New York,19795791,3528,33,2211095,53519
8/18/2021,New York,19795791,4508,13,2215603,53532
8/19/2021,New York,19795791,5070,16,2220673,53548
8/20/2021,New York,19795791,3906,16,2224579,53564
8/21/2021,New York,19795791,6175,37,2230754,53601
8/22/2021,New York,19795791,4593,19,2235347,53620
8/23/2021,New York,19795791,3836,26,2239183,53646
8/24/2021,New York,19795791,3494,16,2242677,53662
8/25/2021,New York,19795791,3731,29,2246408,53691
8/26/2021,New York,19795791,5371,31,2251779,53722
8/27/2021,New York,19795791,6364,23,2258143,53745
8/28/2021,New York,19795791,5583,24,2263726,53769
8/29/2021,New York,19795791,2636,23,2266362,53792
8/30/2021,New York,19795791,5972,31,2272334,53823
8/31/2021,New York,19795791,3894,24,2276228,53847
9/1/2021,New York,19795791,4126,28,2280354,53875
9/2/2021,New York,19795791,5289,50,2285643,53925
9/3/2021,New York,19795791,5919,24,2291562,53949
9/4/2021,New York,19795791,3374,16,2294936,53965
9/5/2021,New York,19795791,6501,42,2301437,54007
9/6/2021,New York,19795791,3689,30,2305126,54037
9/7/2021,New York,19795791,3256,32,2308382,54069
9/8/2021,New York,19795791,2455,19,2310837,54088
9/9/2021,New York,19795791,6454,68,2317291,54156
9/10/2021,New York,19795791,5883,18,2323174,54174
9/11/2021,New York,19795791,6060,37,2329234,54211
9/12/2021,New York,19795791,3735,19,2332969,54230
9/13/2021,New York,19795791,5408,41,2338377,54271
9/14/2021,New York,19795791,4113,46,2342490,54317
9/15/2021,New York,19795791,4808,33,2347298,54350
9/16/2021,New York,19795791,6730,45,2354028,54395
9/17/2021,New York,19795791,6038,29,2360066,54424
9/18/2021,New York,19795791,3286,17,2363352,54441
9/19/2021,New York,19795791,7724,38,2371076,54479
9/20/2021,New York,19795791,3757,23,2374833,54502
9/21/2021,New York,19795791,5331,57,2380164,54559
9/22/2021,New York,19795791,4534,43,2384698,54602
9/23/2021,New York,19795791,5037,39,2389735,54641
9/24/2021,New York,19795791,6145,61,2395880,54702
9/25/2021,New York,19795791,3798,16,2399678,54718
9/26/2021,New York,19795791,6788,51,2406466,54769
9/27/2021,New York,19795791,2826,16,2409292,54785
9/28/2021,New York,19795791,5248,37,2414540,54822
9/29/2021,New York,19795791,5016,64,2419556,54886
9/30/2021,New York,19795791,4979,47,2424535,54933
10/1/2021,New York,19795791,5818,43,2430353,54976
10/2/2021,New York,19795791,3336,17,2433689,54993
10/3/2021,New York,19795791,3396,23,2437085,55016
10/4/2021,New York,19795791,6260,41,2443345,55057
10/5/2021,New York,19795791,3924,33,2447269,55090
10/6/2021,New York,19795791,6275,41,2453544,55131
10/7/2021,New York,19795791,5602,19,2459146,55150
10/8/2021,New York,19795791,5833,53,2464979,55203
10/9/2021,New York,19795791,3539,26,2468518,55229
10/10/2021,New York,19795791,2077,24,2470595,55253
10/11/2021,New York,19795791,7882,51,2478477,55304
10/12/2021,New York,19795791,3253,43,2481730,55347
10/13/2021,New York,19795791,4524,55,2486254,55402
10/14/2021,New York,19795791,4514,45,2490768,55447
10/15/2021,New York,19795791,6342,18,2497110,55465
10/16/2021,New York,19795791,4018,19,2501128,55484
10/17/2021,New York,19795791,3149,30,2504277,55514
10/18/2021,New York,19795791,5389,43,2509666,55557
10/19/2021,New York,19795791,3294,31,2512960,55588
10/20/2021,New York,19795791,4777,37,2517737,55625
10/21/2021,New York,19795791,4365,39,2522102,55664
10/22/2021,New York,19795791,3700,38,2525802,55702
10/23/2021,New York,19795791,3464,30,2529266,55732
10/24/2021,New York,19795791,2152,24,2531418,55756
10/25/2021,New York,19795791,5021,50,2536439,55806
10/26/2021,New York,19795791,2496,34,2538935,55840
10/27/2021,New York,19795791,4141,39,2543076,55879
10/28/2021,New York,19795791,3199,23,2546275,55902
10/29/2021,New York,19795791,5734,40,2552009,55942
10/30/2021,New York,19795791,3127,27,2555136,55969
10/31/2021,New York,19795791,2794,26,2557930,55995
11/1/2021,New York,19795791,5695,49,2563625,56044
11/2/2021,New York,19795791,2911,23,2566536,56067
11/3/2021,New York,19795791,4014,47,2570550,56114
11/4/2021,New York,19795791,4631,30,2575181,56144
11/5/2021,New York,19795791,4859,47,2580040,56191
11/6/2021,New York,19795791,3851,34,2583891,56225
11/7/2021,New York,19795791,3715,20,2587606,56245
11/8/2021,New York,19795791,5754,35,2593360,56280
11/9/2021,New York,19795791,4211,43,2597571,56323
11/10/2021,New York,19795791,5039,37,2602610,56360
11/11/2021,New York,19795791,6683,40,2609293,56400
11/12/2021,New York,19795791,6256,39,2615549,56439
11/13/2021,New York,19795791,5095,15,2620644,56454
11/14/2021,New York,19795791,4196,21,2624840,56475
11/15/2021,New York,19795791,7152,33,2631992,56508
11/16/2021,New York,19795791,5061,43,2637053,56551
11/17/2021,New York,19795791,6028,33,2643081,56584
11/18/2021,New York,19795791,8115,35,2651196,56619
11/19/2021,New York,19795791,7592,44,2658788,56663
11/20/2021,New York,19795791,5556,18,2664344,56681
11/21/2021,New York,19795791,8805,33,2673149,56714
11/22/2021,New York,19795791,5316,27,2678465,56741
11/23/2021,New York,19795791,5619,34,2684084,56775
11/24/2021,New York,19795791,7013,41,2691097,56816
11/25/2021,New York,19795791,6762,24,2697859,56840
11/26/2021,New York,19795791,8200,21,2706059,56861
11/27/2021,New York,19795791,3247,56,2709306,56917
11/28/2021,New York,19795791,4506,27,2713812,56944
11/29/2021,New York,19795791,8156,49,2721968,56993
11/30/2021,New York,19795791,6644,56,2728612,57049
12/1/2021,New York,19795791,9320,58,2737932,57107
12/2/2021,New York,19795791,11331,51,2749263,57158
12/3/2021,New York,19795791,11242,53,2760505,57211
12/4/2021,New York,19795791,7642,30,2768147,57241
12/5/2021,New York,19795791,7830,32,2775977,57273
12/6/2021,New York,19795791,11529,59,2787506,57332
12/7/2021,New York,19795791,8537,64,2796043,57396
12/8/2021,New York,19795791,9251,53,2805294,57449
12/9/2021,New York,19795791,11680,58,2816974,57507
12/10/2021,New York,19795791,11314,65,2828288,57572
12/11/2021,New York,19795791,7872,50,2836160,57622
12/12/2021,New York,19795791,7284,49,2843444,57671
12/13/2021,New York,19795791,15069,53,2858513,57724
12/14/2021,New York,19795791,8931,64,2867444,57788
12/15/2021,New York,19795791,12383,79,2879827,57867
12/16/2021,New York,19795791,17520,44,2897347,57911
12/17/2021,New York,19795791,20563,78,2917910,57989
12/18/2021,New York,19795791,10319,48,2928229,58037
12/19/2021,New York,19795791,28260,60,2956489,58097
12/20/2021,New York,19795791,20439,50,2976928,58147
12/21/2021,New York,19795791,26456,74,3003384,58221
12/22/2021,New York,19795791,28460,71,3031844,58292
12/23/2021,New York,19795791,33855,81,3065699,58373
12/24/2021,New York,19795791,32591,49,3098290,58422
12/25/2021,New York,19795791,0,0,3098290,58422
12/26/2021,New York,19795791,86162,43,3184452,58465
12/27/2021,New York,19795791,30441,139,3214893,58604
12/28/2021,New York,19795791,48836,46,3263729,58650
12/29/2021,New York,19795791,60359,170,3324088,58820
12/30/2021,New York,19795791,71078,97,3395166,58917
12/31/2021,New York,19795791,78804,76,3473970,58993
1/1/2022,New York,19795791,81077,79,3555047,59072
1/2/2022,New York,19795791,62542,80,3617589,59152
1/3/2022,New York,19795791,60453,88,3678042,59240
1/4/2022,New York,19795791,51289,99,3729331,59339
1/5/2022,New York,19795791,75149,146,3804480,59485
1/6/2022,New York,19795791,80378,146,3884858,59631
1/7/2022,New York,19795791,82094,196,3966952,59827
1/8/2022,New York,19795791,90132,86,4057084,59913
1/9/2022,New York,19795791,79777,170,4136861,60083
1/10/2022,New York,19795791,57884,79,4194745,60162
1/11/2022,New York,19795791,49410,266,4244155,60428
1/12/2022,New York,19795791,54911,210,4299066,60638
1/13/2022,New York,19795791,62049,238,4361115,60876
1/14/2022,New York,19795791,47352,223,4408467,61099
1/15/2022,New York,19795791,47870,94,4456337,61193
1/16/2022,New York,19795791,51264,66,4507601,61259
1/17/2022,New York,19795791,26772,263,4534373,61522
1/18/2022,New York,19795791,22312,337,4556685,61859
1/19/2022,New York,19795791,23375,258,4580060,62117
1/20/2022,New York,19795791,30631,202,4610691,62319
1/21/2022,New York,19795791,28296,224,4638987,62543
1/22/2022,New York,19795791,27643,89,4666630,62632
1/23/2022,New York,19795791,19539,221,4686169,62853
1/24/2022,New York,19795791,12666,107,4698835,62960
1/25/2022,New York,19795791,15868,304,4714703,63264
1/26/2022,New York,19795791,15648,241,4730351,63505
1/27/2022,New York,19795791,17164,192,4747515,63697
1/28/2022,New York,19795791,14075,213,4761590,63910
1/29/2022,New York,19795791,12533,203,4774123,64113
1/30/2022,New York,19795791,5731,63,4779854,64176
1/31/2022,New York,19795791,9678,71,4789532,64247
2/1/2022,New York,19795791,6468,214,4796000,64461
2/2/2022,New York,19795791,8328,185,4804328,64646
2/3/2022,New York,19795791,10306,166,4814634,64812
2/4/2022,New York,19795791,7716,153,4822350,64965
2/5/2022,New York,19795791,4668,48,4827018,65013
2/6/2022,New York,19795791,8484,135,4835502,65148
2/7/2022,New York,19795791,4028,69,4839530,65217
2/8/2022,New York,19795791,4189,185,4843719,65402
7/1/2021,Ohio,11613423,579,0,1111903,20309
